PRODUCT_INFO_ID,GROUP_PRODUCT_ID,GROUP_PRODUCT_NAME,PRODUCT_CODE,NON_VAT_PRICE_1,VAT_PRICE_1,COMMISSION_1,THRESHOLD_1,NON_VAT_PRICE_2,VAT_PRICE_2,COMMISSION_2,THRESHOLD_2,NON_VAT_PRICE_3,VAT_PRICE_3,PRODUCT_NAME,SPECIFICATION_BACKUP,RAW_PRICE,QUANTITY_SOLD,POWER,WEIGHT,VOLUME
577868,Ghế massage daikiosan,"ghế massage daikiosan , ghế massage makano mkgm-00002",M&EGD000206,14198200,15618020,141982,Giá trị đơn hàng > 50 triệu,14509100,15960010,290182,Giá trị đơn hàng từ 30-50 triệu,15739800,17313780,Ghế Massage Makano MKGM-00002,"
• Công suất: 120W 
• Kích thước sản phẩm (Dài x Rộng x Cao): 155x74x110cm 
• Trọng lượng sản phẩm: 56 Kg 
• Ứng dụng công nghệ: - Công nghệ massage 2D - Công nghệ thông minh AI 4.0 - Kết hợp các bài massage Đông Y 
• Chương trình massage: Có 4 chương trình massage tự động 
• Động tác massage: Có 3 động tác massage mô phỏng động tác của các chuyên gia massage: Xoa bóp - nhào - ấn 
• Massage bằng nhiệt sưởi ấm: Bằng sợi cacbon vị trí: Thắt lưng, bắp chân 
• Massage không trọng lực (Zero Gravity): Có - giúp giảm trọng lực tác động lên cơ thể để massage hiệu quả hơn 
• Con lăn: Con lăn bằng nhựa với 2 cấp độ ở đầu và 3 cấp độ sau gáy điều chỉnh từ nhẹ tới mạnh theo nhu cầu người dùng 
• Túi khí: 20 Túi khí bằng TPU với 5 cường độ điều chỉnh từ nhẹ tới mạnh theo nhu cầu người dùng 
• Điều khiển: Màn hình LCD cảm ứng bằng tiếng Việt 
• Chức năng nghe nhạc: Loa nghe nhạc hiện đại kết nối bằng bluetooth 
• Cấu trúc loa: 1 bên loa được thiết kế dành cho giọng nói, 1 bên loa được thiết kế dành cho nghe nhạc 
• Chất liệu sản phẩm: - Da bằng chất liệu PU cao cấp - Khung định hình bằng thép không gỉ 2 lớp, phủ lớp chống oxy hóa - Bộ vi mạnh điều khiển phủ lớp chống oxy hóa - Motor lõi đồng chất lượng cao... 
• Tải trọng tối đa: 90 Kg
giá: 17313780",17313780,9,120,56.0,0.0
577871,Ghế massage daikiosan,"ghế massage daikiosan , ghế massage daikiosan dkgm-0001d",M&EGD000204,12554200,13809620,125542,Giá trị đơn hàng > 50 triệu,12829100,14112010,256582,Giá trị đơn hàng từ 30-50 triệu,13917300,15309030,Ghế Massage Daikiosan DKGM-0001D,"
• Công suất: 90W 
• Tải trọng tối đa: 90 kg 
• Trục massage: Massage điểm cố định 
• Chương trình hoạt động: - Không trọng lực - Massage nhào - Massage thư giãn - Massage Tuina - Mạnh mẽ - Ru ngủ 
• Thời gian sử dụng tối đa: 30 phút 
• Vị trí túi khí: Tay Bắp chân Đầu Vai Mông 
• Con lăn massage: Con lăn massage 2D 
• Chức năng: - Massage bằng con lăn - Massage không trọng lực - Massage áp lực không khí - Massage nhiệt 
• Tiện ích: Nghe nhạc qua bluetooth 
• Bảng điều khiển: Màn hình LCD cảm ứng - Điều khiển bằng tiếng Việt 
• Chất liệu ghế: Da PU, Thép không gỉ 
• Kích thước khi ngả ghế: Dài 163 cm - Ngang 73 cm - Cao 95 cm 
• Kích thước khi đứng ghế: Dài 112 cm - Ngang 73 cm - Cao 106 cm 
• Khối lượng: 56 kg
giá: 15309030",15309030,10,90,56.0,0.0
577844,Ghế massage daikiosan,"ghế massage daikiosan , ghế massage daikiosan dvgm-20001",M&EGD000156,26901800,29591980,269018,Giá trị đơn hàng > 50 triệu,27490900,30239990,549818,Giá trị đơn hàng từ 30-50 triệu,29822700,32804970,Ghế Massage Daikiosan DVGM-20001,"
• Công suất: 160 W 
• Kích thước sản phẩm (Dài x Rộng x Cao): 140*74.5*114cm 
• Trọng lượng sản phẩm: 92 Kg 
• Ứng dụng công nghệ: - Công nghệ massage 3D đỉnh cao - Công nghệ thông minh AI 4.0 - Kết hợp các bài massage Đông Y 
• Scan cơ thể: Có - để điều chỉnh vị trí massage phù hợp từng người 
• Chương trình massage: Có 20 chương trình massage tự động 
• Động tác massage: Có 5 động tác massage mô phỏng động tác của các chuyên gia massage: Nhào - Gõ - Nhào & Gõ - Day - Ấn (bấm huyệt) 
• Massage bằng nhiệt sưởi ấm: Bằng sợi carbon 3 cấp độ ở: Thắt lưng 
• Massage không trọng lực (Zero Gravity): Có - giúp giảm trọng lực tác động lên cơ thể để massage hiệu quả hơn 
• Con lăn: Con lăn bằng silicon với 6 cấp độ điều chỉnh từ nhẹ tới mạnh theo nhu cầu người dùng 
• Túi khí: Túi khí bằng TPU với 6 cường độ điều chỉnh từ nhẹ tới mạnh theo nhu cầu người dùng 
• Dây ray SL: 130cm 
• Điều khiển: - Bàn phím nhanh chỗ để tay - Remote tiện lợi bằng tiếng Việt - Bằng giọng nói tiếng Việt 
• Chức năng nghe nhạc: Loa nghe nhạc hiện đại kết nối bằng bluetooth 
• Cổng sạc: Có - giúp sạc điện thoại tiện lợi 
• Chất liệu sản phẩm: - Da bằng chất liệu PU cao cấp - Nhựa cao cấp ABS nguyên sinh 4 lớp với lớp sơn bóng bảo vệ chống trầy xước. - Khung định hình bằng thép không gỉ, phủ lớp chống oxy hóa. - Bộ vi mạnh điều khiển phủ lớp chống oxy hóa - Motor lõi đồng chất lượng cao...
giá: 32804970",32804970,8,160,92.0,0.0
577869,Ghế massage daikiosan,"ghế massage daikiosan , ghế massage daikiosan dkgm-10003",M&EGD000213,25407300,27948030,254073,Giá trị đơn hàng > 50 triệu,25963600,28559960,519272,Giá trị đơn hàng từ 30-50 triệu,28165900,30982490,Ghế Massage Daikiosan DKGM-10003,"
• Công suất: 120W 
• Kích thước sản phẩm (Dài x Rộng x Cao): 135*76*122cm 
• Trọng lượng sản phẩm: 85 Kg 
• Ứng dụng công nghệ: - Công nghệ massage 3D đỉnh cao - Công nghệ thông minh AI 4.0 - Kết hợp các bài massage Đông Y 
• Scan cơ thể: Có - để điều chỉnh vị trí massage phù hợp từng người 
• Chương trình massage: Có 6 chương trình massage tự động 
• Động tác massage: Có 6 động tác massage mô phỏng động tác của các chuyên gia massage: Xoa bóp - Lăn - Đấm - Bấm huyệt - Vỗ - Kết hợp 
• Massage bằng nhiệt sưởi ấm: Bằng sợi carbon 1 cấp độ: ở hông 
• Massage không trọng lực (Zero Gravity): Có - giúp giảm trọng lực tác động lên cơ thể để massage hiệu quả hơn 
• Con lăn: Con lăn bằng Silicon điều chỉnh 5 cấp độ từ nhẹ tới mạnh theo nhu cầu của người dùng 
• Túi khí: Túi khí bằng TPU điều chỉnh 5 cường độ từ nhẹ tới mạnh theo nhu cầu người dùng 
• Dây ray: SL 130cm 
• Điều khiển: - Bảng điều khiển remote sang trọng - Bằng giọng nói tiếng Việt 
• Chức năng nghe nhạc: Loa nghe nhạc hạng sang, cao cấp thông qua Speaker và bluetooth 
• Chất liệu sản phẩm: - Da bằng chất liệu PU chống thủy phân cao cấp - Nhựa cao cấp ABS + lớp sơn bóng bảo vệ - Khung định hình bằng thép không gỉ, phủ lớp chống oxy hóa - Bộ vi mạnh điều khiển phủ lớp chống oxy hóa - Motor lõi đồng chất lượng cao... 
• Tải trọng tối đa: 100 Kg
giá: 30982490",30982490,8,120,0.0,0.0
577861,Ghế massage daikiosan,"ghế massage daikiosan , ghế massage daikiosan dvgm-30003",M&EGD000175,74727300,82200030,747273,Giá trị đơn hàng > 50 triệu,76363600,83999960,1527272,Giá trị đơn hàng từ 30-50 triệu,82840900,91124990,Ghế Massage Daikiosan DVGM-30003,"
• Công nghệ massage: 4D 
• Công suất: 180W 
• Kích thước sản phẩm (Dài x Rộng x Cao) 167*87*125 cm 
• Trọng lượng sản phẩm: 145.5 Kg 
• Chức năng nghe nhạc: Loa nghe nhạc hạng sang, cao cấp thông qua Speaker và bluetooth 
• Cổng sạc: Có - giúp sạc điện thoại tiện lợi 
• Tải trọng tối đa: 100 Kg
giá: 91124990",91124990,8,180,0.0,0.0
577808,Ghế massage daikiosan,"ghế massage daikiosan , ghế massage daikiosan dkgm-20006",M&EGD000201,22418200,24660020,224182,Giá trị đơn hàng > 50 triệu,22909100,25200010,458182,Giá trị đơn hàng từ 30-50 triệu,24852300,27337530,Ghế Massage Daikiosan DKGM-20006,"
• Công suất: 100 W 
• Kích thước sản phẩm (Dài x Rộng x Cao): 155*74*105cm 
• Trọng lượng sản phẩm: 71 Kg 
• Ứng dụng công nghệ: - Công nghệ massage 3D - Công nghệ thông minh AI 4.0 - Kết hợp các bài massage Đông Y 
• Scan cơ thể: Có - để điều chỉnh vị trí massage phù hợp từng người 
• Chương trình massage: Có 15 chương trình massage tự động 
• Động tác massage: Có 6 động tác massage mô phỏng động tác của các chuyên gia vật lý trị liệu 
• Khả năng con lăn mở rộng phía trước/phía trên: Khả năng mở rộng 2 bên 12cm 
• Massage bằng nhiệt sưởi ấm: Bằng nhiệt sượi carbon với tùy chỉnh 3 cấp độ tại 4 vị trí: 2 bên lưng và 2 bên bắp chân 
• Massage không trọng lực (Zero Gravity): Có - 2 cấp độ, giúp giảm trọng lực tác động lên cơ thể để massage hiệu quả hơn 
• Con lăn: Con lăn bằng silicon với 5 cấp độ điều chỉnh từ nhẹ tới mạnh theo nhu cầu người dùng 
• Túi khí: 36 túi khí bằng TPU với 5 cường độ điều chỉnh từ nhẹ tới mạnh theo nhu cầu người dùng 
• Dây ray: SL 122cm 
• Điều khiển: Bằng giọng nói tiếng Việt Bảng điều khiển hiện đại bằng màn hình LCD cao cấp 
• Chức năng nghe nhạc: Có 
• Cổng sạc: 1 cổng sạc USB bên tay trái 
• Chức năng đặc biệt: - Ghế có chức năng cảm biến vật cản phía sau ghế trên hộp boar, để đề phòng khi ngã ghế bị vướng hay trẻ con phía sau ghế. - Điều khiển giọng nói - Chế độ thư giản nghe nhạc ở chương trình tự động 
• Chất liệu sản phẩm: - Da microfiber PU đẳng cấp. - Nhựa ABS nguyên sinh bọc toàn thân. - Khung định hình bằng thép không gỉ, phủ lớp chống oxy hóa. - Motor lõi đồng chất lượng cao... 
• Tải trọng: tối đa 90 Kg
giá: 27337530",27337530,9,100,0.0,0.0
577792,Ghế massage daikiosan,"ghế massage daikiosan , ghế massage makano mkgm-30002",M&EGD000051,38110900,41921990,381109,Giá trị đơn hàng > 50 triệu,38945500,42840050,778910,Giá trị đơn hàng từ 30-50 triệu,42248900,46473790,Ghế Massage Makano MKGM-30002,"
• Công suất: 200 W 
• Kích thước sản phẩm (Dài x Rộng x Cao): 146*83*113cm 
• Trọng lượng sản phẩm: 105 Kg 
• Công nghệ: + Công nghệ massage 4D đỉnh cao + Công nghệ thông minh AI 4.0 + Kết hợp các bài massage Đông Y 
• Scan cơ thể: Có - để điều chỉnh vị trí massage phù hợp từng người 
• Chương trình massage: Có 10 chương trình massage tự động 
• Động tác massage: Có 5 động tác massage mô phỏng động tác của các chuyên gia massage 
• Khả năng con lăn mở rộng: 8.5cm (+/-5%) để chạm đến các phần cong của cơ thể 
• Con lăn: Con lăn bằng silicon với 6 cấp độ điều chỉnh từ nhẹ tới mạnh 
• Túi khí: Túi khí bằng TPU với 6 cường độ điều chỉnh từ nhẹ tới mạnh 
• Dây ray: SL 130cm 
• Điều khiển: Bàn phím nhanh chỗ để tay - Remote tiện lợi bằng tiếng Việt - Bằng giọng nói tiếng Việt 
• Chức năng nghe nhạc: Loa nghe nhạc hiện đại kết nối bằng bluetooth 
• Cổng sạc: Có - giúp sạc điện thoại tiện lợi 
• Chất liệu sản phẩm: + Da bằng chất liệu microfiber PU đẳng cấp + Nhựa cao cấp ABS nguyên sinh 4 lớp với lớp sơn bóng bảo vệ chống trầy xước + Khung định hình bằng thép không gỉ, phủ lớp chống oxy hóa + Bộ vi mạnh điều khiển phủ lớp chống oxy hóa + Motor lõi đồng chất lượng cao... 
• Tải trọng tối đa: 100 Kg
giá: 46473790",46473790,11,200,0.0,0.0
577870,Ghế massage daikiosan,"ghế massage daikiosan , ghế massage daikiosan dkgm-20004",M&EGD000203,33627300,36990030,336273,Giá trị đơn hàng > 50 triệu,34363600,37799960,687272,Giá trị đơn hàng từ 30-50 triệu,37278400,41006240,Ghế massage Daikiosan DKGM-20004,"
• Kích thước sản phẩm (Dài x Rộng x Cao): 140.5x74x113cm 
• Trọng lượng sản phẩm: 93 Kg 
• Ứng dụng công nghệ: - Công nghệ massage 3D đỉnh cao - Công nghệ thông minh AI 4.0 - Kết hợp các bài massage Đông Y 
• Scan cơ thể: Có - để điều chỉnh vị trí massage phù hợp từng người 
• Chương trình massage: Có 20 chương trình massage tự động 
• Động tác massage: Có 5 động tác massage mô phỏng động tác của các chuyên gia massage: Nhào - Vỗ - Ấn - Gõ - Nhào & Gõ 
• Massage không trọng lực (Zero Gravity): Có - giúp giảm trọng lực tác động lên cơ thể để massage hiệu quả hơn 
• Con lăn: 10 con lăn bằng silicon với 6 cấp độ điều chỉnh từ nhẹ tới mạnh theo nhu cầu người dùng 
• Túi khí: 44 Túi khí bằng TPU với 6 cường độ điều chỉnh từ nhẹ tới mạnh theo nhu cầu người dùng 
• Điều khiển: - Bàn phím nhanh chỗ để tay - LCD cảm ứng bằng tiếng Việt - Bằng giọng nói tiếng Việt 
• Chức năng nghe nhạc: Loa nghe nhạc hiện đại kết nối bằng bluetooth 
• Cấu trúc loa: 1 bên loa được thiết kế dành cho giọng nói, 1 bên loa được thiết kế dành cho nghe nhạc 
• Chất liệu sản phẩm: - Da bằng chất liệu PU cao cấp - Khung định hình bằng thép không gỉ 2 lớp, phủ lớp chống oxy hóa - Bộ vi mạnh điều khiển phủ lớp chống oxy hóa - Motor lõi đồng chất lượng cao... 
• Tải trọng tối đa: 120 Kg
giá: 41006240",41006240,11,0,0.0,0.0
577801,Ghế massage daikiosan,"ghế massage daikiosan , ghế massage makano mkgm-20005",M&EGD000215,28396400,31236040,283964,Giá trị đơn hàng > 50 triệu,29018200,31920020,580364,Giá trị đơn hàng từ 30-50 triệu,31479500,34627450,Ghế massage Makano MKGM-20005,"
• Công suất: 150W 
• Kích thước sản phẩm (Dài x Rộng x Cao) 127*80*117 cm 
• Trọng lượng sản phẩm: 82 Kg 
• Ứng dụng công nghệ: + Công nghệ massage 3D + Công nghệ thông minh AI 4.0 + Kết hợp các bài massage Đông Y 
• Scan cơ thể: Có - để điều chỉnh vị trí massage phù hợp từng người 
• Chương trình massage: Có 9 chương trình massage tự động chuyên sâu 3D 
• Động tác massage: Có 6 động tác massage mô phỏng động tác của các chuyên gia vật lý trị liệu: Nhào - Đấm - Nhào và gõ - Shiatsu - Tuina - Vỗ 
• Massage bằng nhiệt sưởi ấm: Massage bằng nhiệt sợi carbon 1 cấp độ tại 3 vị trí: Thắt lưng, tay, chân 
• Massage không trọng lực (Zero Gravity): Có - giúp giảm trọng lực tác động lên cơ thể để massage hiệu quả hơn 
• Con lăn: 16 Con lăn bằng silicon với 3 cấp độ 
• Túi khí: 36 Túi khí bằng TPU với 3 cường độ điều chỉnh từ nhẹ tới mạnh theo nhu cầu người dùng 
• Dây ray: SL 133 cm 
• Điều khiển: + Có bàn phím điều khiển nhanh chỗ để tay + Remote tiện lợi bằng tiếng Việt + Bằng giọng nói tiếng Việt 
• Chức năng nghe nhạc: Loa nghe nhạc hiện đại, kết nối bằng bluetooth 
• Cổng sạc: USB - giúp sạc điện thoại tiện lợi 
• Chất liệu sản phẩm: + Bên trong bằng da bằng vật liệu PU + Bên ngoài bằng nhựa bằng: Plastic - Nhựa Plastic 1 lớp + lớp sơn bóng bảo vệ chống trầy xước + Khung định hình bằng thép không gỉ, phủ lớp chống oxy hóa + Bộ vi mạnh điều khiển phủ lớp chống oxy hóa + Motor lõi đồng chất lượng cao... 
• Tải trọng tối đa: 150 Kg
giá: 34627450",34627450,9,150,0.0,0.0
577843,Ghế massage daikiosan,"ghế massage daikiosan , ghế massage daikiosan dkgm-30004",M&EGD000155,56045500,61650050,560455,Giá trị đơn hàng > 50 triệu,57272700,62999970,1145454,Giá trị đơn hàng từ 30-50 triệu,62130700,68343770,Ghế Massage Daikiosan DKGM-30004,"
• Công suất: 240 W 
• Kích thước sản phẩm (Dài x Rộng x Cao): 145 x 80 x 116 cm 
• Trọng lượng sản phẩm: 126 Kg 
• Ứng dụng công nghệ: - Công nghệ massage 5D đỉnh cao - Công nghệ thông minh AI 4.0 - Kết hợp các bài massage Đông Y - Massage Thái dương 
• Scan cơ thể: Có - để điều chỉnh vị trí massage phù hợp từng người 
• Chương trình massage: Có 24 chương trình massage tự động 
• Động tác massage: Có 6 động tác massage mô phỏng động tác của các chuyên gia vật lý trị liệu: Xoa bóp, lăn, đấm, bấm huyệt, vỗ, kết hợp. 
• Massage bằng nhiệt sưởi ấm: Bằng nhiệt sượi carbon với tùy chỉnh 3 cấp độ tại 4 vị trí: Lưng, mông, bắp chân, bàn chân. 
• Massage không trọng lực (Zero Gravity): Có - giúp giảm trọng lực tác động lên cơ thể để massage hiệu quả hơn 
• Con lăn: Con lăn bằng silicon với 6 cấp độ ỏ điều chỉnh từ nhẹ tới mạnh theo nhu cầu người dùng 
• Túi khí: 86 túi khí bằng TPU với 6 cường độ điều chỉnh từ nhẹ tới mạnh theo nhu cầu người dùng 
• Dây ray SL: 130cm 
• Điều khiển: Bằng giọng nói tiếng Việt 
• Bảng điều khiển: Màn hình HD cao cấp 
• Chức năng nghi nhớ: Chương trình tự động/thủ công cho từng người sử dụng 
• Chức năng nghe nhạc: Có 
• Cổng sạc: 2 cổng sạc USB tiện nghi 
• Đèn led phát sáng trên sản phẩm: Có - giúp tăng vẻ đẹp, sang trọng và giúp tinh thần thư giãn thoải mái. 
• Chất liệu sản phẩm: - Da microfiber PU đẳng cấp. - Nhựa ABS nguyên sinh bọc toàn thân. - Khung định hình bằng thép không gỉ, phủ lớp chống oxy hóa. - Motor lõi đồng chất lượng cao... 
• Tải trọng tối đa: 100 Kg
giá: 68343770",68343770,9,240,0.0,0.0
577775,Ghế massage daikiosan,"ghế massage daikiosan , ghế massage daikiosan dkgm-20002",M&EGD000190,26901800,29591980,269018,Giá trị đơn hàng > 50 triệu,27490900,30239990,549818,Giá trị đơn hàng từ 30-50 triệu,29822700,32804970,Ghế Massage Daikiosan DKGM-20002,"
• Công suất: 160 W 
• Điện áp: 220 V - 50 Hz 
• Kích thước sản phẩm ( Dài x Rộng x Cao): 140 x 74,5 x 114 cm 
• Trọng lượng sản phẩm: 84 Kg 
• Ứng dụng công nghệ: - Công nghệ massage 3D - Công nghệ thông minh AI 4.0 - Kết hợp các bài massage Đông Y 
• Chất liệu: Da bằng chất liệu Microfiber PU, Nhựa cao cấp ABS nguyên sinh, Motor lõi đồng
giá: 32804970",32804970,8,160,0.0,0.0
577799,Ghế massage daikiosan,"ghế massage daikiosan , ghế massage makano mkgm-20001",M&EGD000052,26901800,29591980,269018,Giá trị đơn hàng > 50 triệu,27490900,30239990,549818,Giá trị đơn hàng từ 30-50 triệu,29822700,32804970,Ghế Massage Makano MKGM-20001,"
• Công suất: 100 W 
• Kích thước sản phẩm (Dài x Rộng x Cao): 140*74.5*114cm 
• Trọng lượng sản phẩm: 92 Kg 
• Ứng dụng công nghệ: - Công nghệ massage 3D - Công nghệ thông minh AI 4.0 - Kết hợp các bài massage Đông Y 
• Scan cơ thể: Có - để điều chỉnh vị trí massage phù hợp từng người 
• Chương trình massage: Có 10 chương trình massage tự động 
• Động tác massage: Có 5 động tác massage mô phỏng động tác của các chuyên gia vật lý trị liệu: 1. Nhào 2. Gõ 3. Nhào gõ 4. Day 5. Ấn 
• Massage bằng nhiệt sưởi ấm: Bằng nhiệt sợi carbon với tùy chỉnh 3 cấp độ tại thắt lưng 
• Massage không trọng lực (Zero Gravity): Có - giúp giảm trọng lực tác động lên cơ thể để massage hiệu quả hơn 
• Con lăn: Con lăn bằng silicon với 3 cấp độ điều chỉnh từ nhẹ tới mạnh theo nhu cầu người dùng; Con lăn có thể điều chỉnh vị trí 
• Túi khí: 32 túi khí bằng TPU với 6 cường độ điều chỉnh từ nhẹ tới mạnh theo nhu cầu người dùng 
• Dây ray: SL 128cm 
• Điều khiển: Bằng giọng nói tiếng Việt 
• Bảng điều khiển: chỗ để tay, Remote tiếng Việt tiện lợi 
• Chức năng nghe nhạc: Loa nghe nhạc hiện đại, kết nối bằng bluetooth 
• Cổng sạc: 1 cổng sạc USB bên tay trái 
• Chức năng đặc biệt: - Ghế có chức năng cảm biến vật cản phía sau ghế trên hộp boar, để đề phòng khi ngã ghế bị vướng hay trẻ con phía sau ghế - Điều khiển giọng nói - Chế độ thư giản nghe nhạc ở chương trình tự động 
• Chất liệu sản phẩm: - Da microfiber PU đẳng cấp - Nhựa ABS nguyên sinh bọc toàn thân - Khung định hình bằng thép không gỉ, phủ lớp chống oxy hóa - Motor lõi đồng chất lượng cao... 
• Tải trọng tối đa: 120 Kg
giá: 32804970",32804970,8,100,0.0,0.0
577790,Ghế massage daikiosan,"ghế massage daikiosan , ghế massage makano mkgm-10003",M&EGD000214,25407300,27948030,254073,Giá trị đơn hàng > 50 triệu,25963600,28559960,519272,Giá trị đơn hàng từ 30-50 triệu,28165900,30982490,Ghế Massage Makano MKGM-10003,"
• Công suất: 120W 
• Kích thước sản phẩm (Dài x Rộng x Cao): 135*76*122cm 
• Trọng lượng sản phẩm: 85 Kg 
• Ứng dụng công nghệ: - Công nghệ massage 3D đỉnh cao - Công nghệ thông minh AI 4.0 - Kết hợp các bài massage Đông Y 
• Scan cơ thể: Có - để điều chỉnh vị trí massage phù hợp từng người 
• Chương trình massage: Có 6 chương trình massage tự động 
• Động tác massage: Có 6 động tác massage mô phỏng động tác của các chuyên gia massage: Xoa bóp - Lăn - Đấm - Bấm huyệt - Vỗ - Kết hợp 
• Massage bằng nhiệt sưởi ấm: Bằng sợi carbon 1 cấp độ ở hông 
• Massage không trọng lực (Zero Gravity): Có - giúp giảm trọng lực tác động lên cơ thể để massage hiệu quả hơn 
• Con lăn: Con lăn bằng Silicon điều chỉnh 5 cấp độ tự nhẹ tới mạnh theo nhu cầu của người dùng 
• Túi khí: Túi khí bằng TPU điều chỉnh 5 cường độ từ nhẹ tới mạnh theo nhu cầu người dùng 
• Dây ray: SL 130cm 
• Điều khiển: - Bảng điều khiển remote sang trọng - Bằng giọng nói tiếng Việt 
• Chức năng nghe nhạc: Loa nghe nhạc hạng sang, cao cấp thông qua Speaker và bluetooth 
• Chất liệu sản phẩm: - Da bằng chất liệu PU chống thủy phân cao cấp - Nhựa cao cấp ABS + lớp sơn bóng bảo vệ - Khung định hình bằng thép không gỉ, phủ lớp chống oxy hóa - Bộ vi mạnh điều khiển phủ lớp chống oxy hóa - Motor lõi đồng chất lượng cao... 
• Tải trọng tối đa: 100 Kg
giá: 30982490",30982490,8,120,0.0,0.0
577781,Ghế massage daikiosan,"ghế massage daikiosan , ghế massage daikiosan dkgm-20005",M&EGD000202,28396400,31236040,283964,Giá trị đơn hàng > 50 triệu,29018200,31920020,580364,Giá trị đơn hàng từ 30-50 triệu,31479500,34627450,Ghế massage Daikiosan DKGM-20005,"
• Công suất: 150W 
• Kích thước sản phẩm (Dài x Rộng x Cao): 127*80*117 cm 
• Trọng lượng sản phẩm: 82 Kg 
• Ứng dụng công nghệ: - Công nghệ massage 3D - Công nghệ thông minh AI 4.0 - Kết hợp các bài massage Đông Y 
• Scan cơ thể: Có - để điều chỉnh vị trí massage phù hợp từng người 
• Chương trình massage: Có 9 chương trình massage tự động chuyên sâu 3D 
• Động tác massage: Có 6 động tác massage mô phỏng động tác của các chuyên gia vật lý trị liệu: Nhào - Đấm - Nhào và gõ - Shiatsu - Tuina - Vỗ 
• Massage bằng nhiệt sưởi ấm: Massage bằng nhiệt sợi carbon 1 cấp độ tại 3 vị trí: Thắt lưng, tay, chân 
• Massage không trọng lực (Zero Gravity): Có - giúp giảm trọng lực tác động lên cơ thể để massage hiệu quả hơn 
• Con lăn: 16 Con lăn bằng silicon với 3 cấp độ 
• Túi khí: 36 Túi khí bằng TPU với 3 cường độ điều chỉnh từ nhẹ tới mạnh theo nhu cầu người dùng 
• Dây ray: SL 133 cm 
• Điều khiển: - Có bàn phím điều khiển nhanh chỗ để tay - Remote tiện lợi bằng tiếng Việt - Bằng giọng nói tiếng Việt 
• Chức năng nghe nhạc: Loa nghe nhạc hiện đại, kết nối bằng bluetooth 
• Cổng sạc: USB - giúp sạc điện thoại tiện lợi 
• Chất liệu sản phẩm: - Bên trong bằng da bằng vật liệu PU - Bên ngoài bằng nhựa bằng: Plastic - Nhựa Plastic 1 lớp + lớp sơn bóng bảo vệ chống trầy xước - Khung định hình bằng thép không gỉ, phủ lớp chống oxy hóa - Bộ vi mạnh điều khiển phủ lớp chống oxy hóa - Motor lõi đồng chất lượng cao... 
• Tải trọng tối đa: 150 Kg
giá: 34627450",34627450,8,150,0.0,0.0
